HeightDiff,WeightDiff,ReachDiff,WinDiff,ExpDiff,DrawDiff,LossDiff,Winner
-3.0,15.0,-3.0,0.2552447552447552,-9,0.0,-0.25524475524475526,0
-2.0,-25.0,-4.0,0.15909090909090906,-10,0.0,-0.15909090909090912,1
3.0,0.0,1.0,0.12678571428571428,-19,0.0,-0.12678571428571428,1
2.0,0.0,2.0,-0.15000000000000002,-7,0.0,0.15000000000000002,1
4.0,0.0,3.0,0.020168067226890796,-18,0.0,-0.02016806722689074,0
4.0,0.0,3.0,0.020168067226890796,-18,0.0,-0.02016806722689074,1
3.0,10.0,4.0,0.2309523809523809,-23,0.0,-0.23095238095238096,0
4.0,0.0,4.0,0.3142857142857143,-25,0.0,-0.3142857142857143,0
2.0,0.0,2.0,-0.003896103896103953,-13,0.0,0.0038961038961038974,1
4.0,0.0,1.0,0.16428571428571426,-15,0.0,-0.16428571428571428,0
4.0,0.0,5.0,-0.04935064935064937,-13,0.0,0.04935064935064937,1
4.0,10.0,5.0,0.04155844155844157,-13,0.0,-0.04155844155844157,1
5.0,0.0,3.0,0.07619047619047614,-14,0.0,-0.0761904761904762,0
4.0,10.0,4.0,0.16613756613756614,-8,0.0,-0.16613756613756614,0
0.0,0.0,-2.0,-0.0015037593984962294,-16,0.0,0.0015037593984962294,1
5.0,20.0,6.0,-0.18571428571428572,-17,0.05555555555555555,0.13015873015873014,0
5.0,10.0,4.0,-0.0357142857142857,-15,0.0,0.0357142857142857,0
3.0,0.0,3.0,0.1282894736842105,-3,0.0,-0.1282894736842105,0
5.0,0.0,5.0,0.07769423558897237,2,0.09523809523809523,-0.17293233082706766,0
2.0,0.0,2.0,-0.06352087114337568,10,0.0,0.06352087114337568,1
-1.0,0.0,2.0,0.06578947368421051,-7,0.0,-0.06578947368421051,1
5.0,10.0,4.0,-0.21754385964912282,-4,0.0,0.21754385964912282,1
6.0,0.0,4.0,-0.08421052631578951,-9,0.0,0.08421052631578951,1
-2.0,0.0,-2.0,0.05059523809523814,-5,-0.09523809523809523,0.04464285714285715,1
-2.0,0.0,0.0,0.05059523809523814,-5,-0.03273809523809523,-0.01785714285714285,0
-1.0,0.0,-2.0,0.08809523809523812,-1,-0.09523809523809523,0.007142857142857145,1
-3.0,0.0,-1.0,0.10173160173160178,1,-0.09523809523809523,-0.006493506493506496,0
-2.0,0.0,-1.0,-0.19940476190476186,-5,-0.03273809523809523,0.23214285714285715,1
-2.0,0.0,-2.0,-0.30357142857142855,3,-0.05357142857142857,0.35714285714285715,0
1.0,0.0,-1.0,-0.051136363636363646,-6,0.0,0.051136363636363646,0
0.0,10.0,2.0,-0.13030303030303036,-7,0.0,0.1303030303030303,0
1.0,0.0,-1.0,-0.2803030303030303,-10,0.0,0.28030303030303033,1
0.0,0.0,0.0,0.3541666666666667,-8,-0.041666666666666664,-0.3125,0
-3.0,0.0,-1.0,0.3988095238095238,-10,-0.041666666666666664,-0.35714285714285715,0
-1.0,0.0,1.0,0.22348484848484845,-2,-0.041666666666666664,-0.18181818181818182,0
-3.0,0.0,0.0,0.2824074074074074,3,-0.041666666666666664,-0.24074074074074076,1
-1.0,0.0,0.0,0.3194444444444445,-6,-0.041666666666666664,-0.2777777777777778,1
1.0,0.0,2.0,0.1845238095238096,-10,-0.041666666666666664,-0.14285714285714285,1
3.0,0.0,1.0,0.14166666666666666,-14,-0.041666666666666664,-0.09999999999999998,1
1.0,0.0,-1.0,0.4375,8,0.0,-0.4375,0
-2.0,0.0,1.0,0.17500000000000004,12,0.0,-0.175,1
-3.0,0.0,-6.0,0.3125,0,0.0,-0.3125,0
-4.0,0.0,-5.0,0.0357142857142857,12,0.0,-0.0357142857142857,0
-4.0,0.0,-5.0,0.0357142857142857,12,0.0,-0.0357142857142857,0
-4.0,0.0,-4.0,0.050000000000000044,4,0.0,-0.04999999999999999,0
-5.0,0.0,-6.0,0.09999999999999998,4,0.0,-0.09999999999999998,0
0.0,0.0,-1.0,0.19999999999999996,-6,0.0,-0.2,1
-4.0,0.0,-6.0,0.2777777777777778,2,0.0,-0.2777777777777778,0
-3.0,0.0,-6.0,-0.041666666666666685,8,0.041666666666666664,0.0,0
-2.0,10.0,-5.0,0.13636363636363635,-5,0.0,-0.13636363636363635,0
-4.0,0.0,-5.0,-0.125,-8,0.0,0.125,1
-3.0,0.0,-1.0,-0.05681818181818177,6,0.0,0.05681818181818182,0
0.0,0.0,0.0,-0.0892857142857143,-2,0.0,0.08928571428571427,1
-2.0,0.0,2.0,0.18181818181818188,0,0.0,-0.18181818181818182,0
4.0,0.0,1.0,0.09659090909090906,-5,0.0,-0.09659090909090909,0
1.0,0.0,1.0,0.13194444444444442,2,0.0,-0.13194444444444445,0
-1.0,0.0,0.0,0.13076923076923075,-3,0.0,-0.13076923076923078,1
2.0,0.0,3.0,-0.20673076923076927,3,0.0625,0.14423076923076922,1
4.0,10.0,8.0,-0.07692307692307698,0,0.0,0.07692307692307693,0
3.0,0.0,6.0,-0.13286713286713292,9,0.0,0.13286713286713286,0
1.0,0.0,4.0,-0.08173076923076927,3,0.0,0.08173076923076922,1
7.0,0.0,7.0,-0.17813765182186225,-6,0.0,0.17813765182186236,1
4.0,0.0,3.0,-0.20823798627002288,4,0.043478260869565216,0.16475972540045766,1
3.0,0.0,6.0,-0.19736842105263153,-11,0.0,0.19736842105263158,1
-1.0,0.0,-2.0,-0.008547008547008517,-5,0.0,0.008547008547008572,1
-7.0,0.0,-7.0,-0.0854700854700855,8,0.0,0.0854700854700855,0
-4.0,0.0,-3.0,-0.0505050505050505,4,0.0,0.0505050505050505,1
3.0,20.0,0.0,0.1858974358974359,-23,0.0,-0.1858974358974359,0
6.0,0.0,2.0,0.08998548621190139,-40,0.0,-0.08998548621190128,1
1.0,0.0,1.0,0.1263102725366877,-17,0.0,-0.1263102725366876,0
2.0,0.0,3.0,0.11145239139973673,-10,0.0,-0.1114523913997367,0
3.0,0.0,4.0,-0.04288164665523153,-31,0.0,0.04288164665523159,1
1.0,0.0,1.0,0.02075471698113207,-33,0.0,-0.02075471698113207,0
2.0,0.0,1.0,0.14428412874583796,-36,0.0,-0.14428412874583793,0
5.0,15.0,4.0,0.07075471698113212,-29,0.0,-0.07075471698113206,0
5.0,0.0,2.0,0.0,0,0.0,0.0,0
2.0,0.0,4.0,-0.027071369975389614,-30,0.0,0.02707136997538967,1
2.0,0.0,-3.0,-0.06386066763425247,-27,0.0,0.06386066763425258,1
1.0,15.0,-1.0,-0.07398212512413105,-15,0.0,0.0739821251241311,1
-1.0,0.0,-1.0,0.03504043126684642,-4,0.0,-0.03504043126684636,1
1.0,15.0,-1.0,0.09494826536822887,-22,0.0,-0.09494826536822884,0
1.0,0.0,0.0,-0.06386066763425247,-1,0.038461538461538464,0.025399129172714086,1
2.0,0.0,0.0,-0.09591194968553451,-29,0.041666666666666664,0.05424528301886794,1
4.0,0.0,1.0,-0.08275405494869248,4,0.0,0.08275405494869248,1
2.0,15.0,-1.0,-0.0792452830188679,-18,0.0,0.07924528301886796,1
2.0,0.0,0.0,0.05494505494505497,-8,0.0,-0.054945054945054916,0
-1.0,0.0,-1.0,0.08351648351648355,-22,-0.02857142857142857,-0.054945054945054916,0
-3.0,50.0,1.0,0.09553571428571428,-3,-0.02857142857142857,-0.0669642857142857,0
-3.0,15.0,1.0,0.03650793650793649,-17,-0.02857142857142857,-0.007936507936507908,0
-6.0,0.0,-4.0,-0.06666666666666665,-14,0.019047619047619046,0.047619047619047616,1
4.0,0.0,1.0,-0.05429864253393657,-4,0.0,0.05429864253393665,1
-2.0,0.0,-3.0,-0.11764705882352933,0,0.0,0.11764705882352941,1
0.0,0.0,-1.0,-0.13931888544891635,2,0.0,0.13931888544891638,1
-3.0,0.0,-1.0,0.1098039215686275,-2,0.0,-0.10980392156862746,0
2.0,0.0,0.0,-0.12352941176470589,-7,0.0,0.12352941176470586,1
1.0,0.0,0.0,-0.20000000000000007,0,0.0,0.19999999999999998,1
0.0,0.0,4.0,-0.21578947368421053,9,0.0,0.2157894736842105,1
0.0,0.0,3.0,-0.09999999999999998,0,0.0,0.1,1
-1.0,0.0,-3.0,-0.13333333333333341,-2,0.0,0.13333333333333333,1
-2.0,15.0,-1.0,-0.04761904761904767,16,0.0,0.047619047619047616,0
-2.0,0.0,2.0,0.012820512820512775,1,0.0,-0.012820512820512803,1
1.0,0.0,3.0,-0.2246376811594203,11,0.0,0.22463768115942032,1
1.0,0.0,-4.0,-0.16307692307692312,12,0.0,0.16307692307692306,0
2.0,0.0,0.0,-0.09954751131221728,4,0.0,0.0995475113122172,1
2.0,0.0,-1.0,-0.23886639676113364,6,0.0,0.23886639676113358,1
-1.0,0.0,-4.0,-0.14909090909090905,3,-0.045454545454545456,0.19454545454545452,1
0.0,0.0,-1.0,-0.25,22,-0.022727272727272728,0.2727272727272727,0
-2.0,0.0,0.0,0.013986013986014068,-9,-0.045454545454545456,0.03146853146853147,1
2.0,0.0,3.0,-0.21678321678321677,4,-0.006993006993006992,0.22377622377622375,1
-2.0,-10.0,-2.0,-0.15909090909090906,-6,-0.045454545454545456,0.20454545454545453,1
-3.0,0.0,-2.0,0.09065934065934067,-2,0.0,-0.09065934065934067,0
-1.0,0.0,-3.0,0.13961038961038963,-6,0.0,-0.13961038961038963,1
-3.0,0.0,-6.0,0.021428571428571352,12,0.025,-0.04642857142857143,0
1.0,0.0,-1.0,-0.09523809523809523,-4,0.0,0.09523809523809523,1
-4.0,0.0,-6.0,0.1071428571428571,-14,0.0,-0.10714285714285718,1
-1.0,0.0,4.0,-0.08791208791208782,12,0.0,0.08791208791208793,1
2.0,0.0,4.0,-0.05714285714285705,1,0.0,0.05714285714285716,1
-1.0,0.0,2.0,0.18386491557223272,-15,-0.024390243902439025,-0.15947467166979362,0
-1.0,0.0,-5.0,0.16463414634146345,-13,0.011324041811846687,-0.17595818815331013,0
-3.0,-10.0,-4.0,0.19241192411924124,-5,-0.024390243902439025,-0.1680216802168022,0
-1.0,10.0,1.0,0.20533182076006806,2,-0.024390243902439025,-0.18094157685762904,0
0.0,0.0,0.0,0.03228120516499289,-7,0.03443328550932568,-0.0667144906743185,1
-1.0,0.0,-4.0,0.06923076923076932,-16,0.0,-0.0692307692307692,1
-3.0,0.0,-6.0,0.12637362637362637,-12,0.0,-0.12637362637362637,0
-2.0,0.0,-5.0,0.22756410256410264,-2,0.0,-0.22756410256410256,1
0.0,-55.0,0.0,0.20205920205920203,-16,0.0,-0.20205920205920208,0
-1.0,4.0,-4.0,0.04729729729729726,-17,0.0,-0.047297297297297314,0
1.0,-15.0,2.0,0.1434511434511434,-24,0.0,-0.14345114345114346,0
0.0,-55.0,-3.0,-0.03603603603603611,-19,0.0,0.036036036036036,1
0.0,-11.0,-1.0,0.04729729729729726,-5,0.0,-0.047297297297297314,1
-4.0,-10.0,-6.0,0.05729729729729727,-12,0.0,-0.05729729729729732,1
4.0,-10.0,1.0,0.0799059929494712,9,0.0,-0.07990599294947123,1
0.0,0.0,-1.0,0.13940256045519195,-18,0.0,-0.13940256045519206,0
0.0,-25.0,-3.0,0.01158301158301156,-9,0.0,-0.011583011583011615,1
-1.0,-20.0,1.0,0.06652806652806653,41,0.01282051282051282,-0.07934857934857936,1
-5.0,-30.0,-6.0,-0.04885654885654889,-11,0.0,0.04885654885654883,1
-4.0,-25.0,-7.0,0.17729729729729726,-12,0.0,-0.17729729729729732,0
1.0,-22.0,-2.0,-0.002702702702702786,-7,0.0,0.002702702702702675,0
-5.0,5.0,-7.0,-0.23841698841698844,-9,0.03571428571428571,0.2027027027027027,0
3.0,-5.0,0.0,-0.010395010395010451,-11,0.038461538461538464,-0.028066528066528096,1
0.0,-20.0,-2.0,0.01158301158301156,-23,0.0,-0.011583011583011615,1
0.0,5.0,3.0,0.0031796502384737746,-20,0.0,-0.0031796502384737746,0
-1.0,0.0,1.0,0.10476190476190472,11,0.0,-0.10476190476190478,0
-2.0,0.0,-1.0,0.19999999999999996,-1,0.0,-0.2,0
-1.0,0.0,1.0,-0.10769230769230775,3,0.0,0.1076923076923077,0
-2.0,0.0,2.0,-0.18518518518518523,13,0.037037037037037035,0.14814814814814814,0
0.0,0.0,4.0,-0.2142857142857143,0,0.0,0.21428571428571427,1
0.0,0.0,2.0,0.10052910052910047,6,0.037037037037037035,-0.13756613756613756,0
-2.0,0.0,2.0,0.08571428571428574,-6,0.06666666666666667,-0.15238095238095237,0
4.0,0.0,6.0,0.058441558441558406,1,0.0,-0.05844155844155843,0
1.0,0.0,0.0,-0.09359605911330049,8,0.0,0.09359605911330049,0
2.0,0.0,4.0,0.0714285714285714,-7,0.0,-0.07142857142857142,1
0.0,0.0,0.0,0.13571428571428568,-1,0.0,-0.1357142857142857,1
3.0,0.0,1.0,0.0424710424710425,16,0.0,-0.04247104247104244,0
-1.0,0.0,0.0,0.0,-7,0.0,0.0,1
2.0,0.0,2.0,-0.032467532467532534,1,0.0,0.03246753246753248,1
1.0,15.0,3.0,0.09523809523809523,0,0.0,-0.09523809523809523,1
0.0,0.0,-2.0,0.1862433862433862,-8,0.008465608465608464,-0.19470899470899472,0
3.0,0.0,-1.0,0.03809523809523807,13,-0.007738095238095238,-0.03035714285714286,1
3.0,0.0,-1.0,0.03809523809523807,13,-0.007738095238095238,-0.03035714285714286,1
4.0,0.0,5.0,0.09870129870129873,-2,-0.02857142857142857,-0.07012987012987015,0
1.0,0.0,0.0,0.05324675324675321,-13,-0.02857142857142857,-0.024675324675324684,0
0.0,0.0,0.0,0.026600985221674867,-6,-0.02857142857142857,0.0019704433497537144,1
0.0,0.0,-4.0,0.13142857142857145,-10,0.01142857142857143,-0.14285714285714285,0
-1.0,0.0,-5.0,0.007792207792207795,-13,-0.02857142857142857,0.020779220779220786,0
-1.0,-15.0,-4.0,0.18961038961038967,-13,-0.02857142857142857,-0.16103896103896104,1
-1.0,0.0,-5.0,0.014285714285714346,-21,-0.02857142857142857,0.01428571428571429,1
-1.0,-35.0,-1.0,0.03356481481481477,-5,0.037037037037037035,-0.07060185185185186,1
0.0,-20.0,-1.0,-0.13124999999999998,-12,0.0,0.13124999999999998,1
0.0,-20.0,-2.0,-0.03125,-4,0.03571428571428571,-0.004464285714285726,0
3.0,-20.0,0.0,-0.18125000000000002,-7,0.0,0.18125000000000002,1
-6.0,-35.0,-8.0,0.0854166666666667,-2,0.0,-0.08541666666666667,0
-2.0,-35.0,-6.0,-0.09943181818181823,-10,0.0,0.09943181818181818,1
-2.0,-35.0,-1.0,-0.17255434782608692,-9,0.0,0.17255434782608697,1
-1.0,-50.0,-2.0,0.03125,-16,0.0,-0.03125,1
-1.0,-35.0,1.0,-0.08894230769230771,-6,0.0,0.08894230769230771,1
4.0,14.0,1.0,-0.24242424242424243,4,0.0,0.2424242424242424,1
4.0,14.0,1.0,-0.24242424242424243,4,0.0,0.2424242424242424,1
0.0,-41.0,-5.0,-0.26392961876832843,20,0.03225806451612903,0.2316715542521994,1
3.0,20.0,4.0,0.059523809523809534,-41,0.0,-0.059523809523809534,0
-1.0,24.0,-2.0,0.1428571428571429,-36,0.0,-0.14285714285714285,0
0.0,9.0,1.0,0.1428571428571429,-24,0.0,-0.14285714285714285,0
-1.0,-35.0,1.0,0.1655844155844156,-34,0.0,-0.16558441558441558,1
1.0,10.0,1.0,-0.0357142857142857,-28,0.0,0.0357142857142857,1
1.0,25.0,3.0,-0.06168831168831168,-34,0.0,0.06168831168831168,1
0.0,-10.0,1.0,-0.016233766233766156,-34,0.0,0.016233766233766267,1
1.0,10.0,6.0,0.24285714285714288,-36,0.0,-0.24285714285714285,0
1.0,0.0,3.0,0.22619047619047628,-32,0.0,-0.2261904761904762,0
2.0,10.0,0.0,-0.04192546583850931,-33,0.0,0.04192546583850931,1
8.0,25.0,7.0,0.11024844720496896,-10,0.0,-0.11024844720496896,1
1.0,24.0,5.0,-0.013392857142857095,-24,0.03125,-0.01785714285714285,1
1.0,5.0,1.0,0.059523809523809534,-41,0.0,-0.059523809523809534,1
-3.0,-35.0,-3.0,0.16428571428571437,-21,0.0,-0.16428571428571428,1
5.0,25.0,3.0,0.14895470383275267,-15,0.0,-0.1489547038327526,0
5.0,25.0,3.0,0.14895470383275267,-15,0.0,-0.1489547038327526,1
2.0,-5.0,2.0,-0.04761904761904767,-6,0.0,0.047619047619047616,0
-4.0,0.0,-4.0,-0.07792207792207795,1,0.0,0.07792207792207795,0
-1.0,-60.0,-2.0,0.0,-7,0.0,0.0,0
-1.0,-22.0,0.0,-0.04761904761904767,-9,0.0,0.047619047619047616,1
-6.0,-15.0,-7.0,-0.11428571428571432,4,0.08,0.03428571428571431,1
8.0,10.0,9.0,0.06666666666666665,-10,-0.08,0.013333333333333308,0
2.0,15.0,0.0,-0.17948717948717952,2,0.0,0.17948717948717946,1
-2.0,-40.0,-6.0,-0.20099255583126552,18,0.03225806451612903,0.16873449131513646,1
0.0,5.0,2.0,0.0038461538461538325,7,0.0,-0.0038461538461538602,0
-1.0,17.0,-3.0,-0.012820512820512775,-1,0.0,0.012820512820512803,1
-4.0,0.0,0.0,0.16862745098039222,-19,0.0,-0.16862745098039217,0
-1.0,0.0,2.0,-0.07843137254901955,17,0.0,0.0784313725490196,0
-2.0,0.0,-1.0,-0.1147058823529411,-14,0.0,0.11470588235294116,1
1.0,0.0,0.0,-0.16470588235294115,-9,0.0,0.1647058823529412,1
-5.0,0.0,4.0,0.11515151515151512,4,0.0,-0.11515151515151516,0
-1.0,0.0,8.0,0.07070707070707061,-2,0.0,-0.07070707070707072,1
0.0,0.0,4.0,-0.09595959595959602,7,0.0,0.09595959595959597,1
-3.0,15.0,4.0,0.06666666666666665,0,0.0,-0.06666666666666667,0
0.0,0.0,-2.0,0.2703349282296651,3,0.0,-0.27033492822966504,0
3.0,35.0,2.0,0.06578947368421051,1,0.0,-0.06578947368421051,0
4.0,15.0,2.0,0.11578947368421055,-9,0.0,-0.1157894736842105,1
-1.0,0.0,-1.0,0.25,-11,0.0,-0.25,0
0.0,0.0,1.0,-0.05769230769230771,-7,0.0,0.05769230769230771,1
-1.0,0.0,3.0,0.30434782608695654,-14,0.0,-0.30434782608695654,0
0.0,0.0,1.0,0.20434782608695656,-3,0.05,-0.25434782608695655,0
-1.0,0.0,4.0,0.07707509881422925,-1,0.0,-0.07707509881422928,0
-5.0,0.0,-1.0,-0.008152173913043459,-7,0.0,0.008152173913043459,1
1.0,0.0,1.0,-0.26428571428571435,18,0.0,0.2642857142857143,0
4.0,0.0,2.0,-0.10769230769230775,3,0.07692307692307693,0.03076923076923077,1
1.0,0.0,1.0,0.10909090909090902,1,0.0,-0.1090909090909091,1
-1.0,0.0,-2.0,-0.07272727272727275,1,0.0,0.0727272727272727,0
-1.0,0.0,1.0,-0.2767857142857143,12,0.0,0.2767857142857143,1
1.0,0.0,0.0,0.03749999999999998,4,0.0,-0.037500000000000006,0
-1.0,10.0,3.0,-0.07916666666666672,-1,0.0,0.07916666666666666,0
1.0,10.0,1.0,-0.20138888888888884,2,0.0,0.2013888888888889,1
-3.0,0.0,-1.0,-0.22426470588235292,1,0.0,0.22426470588235292,1
1.0,0.0,1.0,-0.06428571428571428,8,0.0,0.06428571428571428,0
0.0,0.0,-2.0,0.1692307692307693,-7,0.0,-0.16923076923076924,0
-2.0,0.0,1.0,-0.3142857142857143,8,0.0,0.3142857142857143,1
-2.0,0.0,1.0,-0.1681818181818182,2,0.0,0.16818181818181818,1
-1.0,0.0,0.0,-0.06739130434782603,3,0.0,0.06739130434782609,1
-1.0,0.0,3.0,-0.18333333333333335,-11,0.0,0.18333333333333332,1
-1.0,0.0,2.0,-0.40555555555555556,-11,0.0,0.40555555555555556,1
-4.0,-10.0,-3.0,0.0357142857142857,8,0.0,-0.0357142857142857,1
-2.0,-10.0,-4.0,0.09999999999999998,0,0.0,-0.09999999999999998,0
-1.0,0.0,-2.0,0.16666666666666663,4,0.0,-0.16666666666666669,0
-3.0,-10.0,-4.0,-0.041666666666666685,4,0.041666666666666664,0.0,1
-3.0,-10.0,-4.0,0.28260869565217395,3,0.0,-0.28260869565217395,0
-2.0,-10.0,0.0,-0.07539682539682546,10,0.0,0.0753968253968254,1
0.0,-10.0,2.0,0.38888888888888884,-8,0.0,-0.3888888888888889,0
-1.0,-10.0,0.0,-0.04861111111111116,-2,0.0625,-0.013888888888888895,1
-1.0,-10.0,-1.0,-0.15277777777777785,6,0.041666666666666664,0.1111111111111111,1
0.0,0.0,0.0,0.025252525252525193,-7,0.0,-0.02525252525252525,0
0.0,-10.0,1.0,0.031746031746031744,-4,0.0,-0.031746031746031744,0
1.0,0.0,3.0,0.02898550724637683,2,0.0,-0.028985507246376774,0
-1.0,0.0,4.0,-0.004347826086956497,13,0.0,0.004347826086956552,0
-1.0,0.0,4.0,-0.033333333333333326,2,0.0,0.033333333333333326,1
0.0,0.0,0.0,-0.0662525879917184,2,0.0,0.06625258799171846,0
1.0,0.0,0.0,-0.06190476190476191,-1,0.0,0.06190476190476191,1
-1.0,0.0,0.0,-0.018633540372670843,9,0.0,0.018633540372670843,0
-1.0,0.0,-3.0,0.08571428571428574,1,0.0,-0.08571428571428569,0
-2.0,0.0,-3.0,-0.10822510822510822,19,0.030303030303030304,0.07792207792207795,1
2.0,0.0,2.0,-0.11684782608695654,7,0.0,0.11684782608695654,0
4.0,10.0,-1.0,0.03142857142857136,-3,0.0,-0.031428571428571424,0
4.0,0.0,0.0,-0.21804511278195493,10,0.0,0.2180451127819549,1
5.0,0.0,-2.0,-0.15437788018433185,3,0.0,0.1543778801843318,1
5.0,0.0,0.0,-0.12857142857142856,-8,0.0,0.1285714285714286,1
1.0,0.0,1.0,-0.22023809523809523,-4,0.0,0.22023809523809526,1
0.0,0.0,-5.0,-0.14596273291925466,-5,0.0,0.14596273291925466,1
5.0,0.0,0.0,-0.011904761904761973,-16,0.0,0.011904761904761904,1
2.0,10.0,2.0,0.2781818181818182,-19,-0.045454545454545456,-0.2327272727272727,0
2.0,10.0,6.0,0.10887949260042284,-1,-0.045454545454545456,-0.06342494714587735,0
2.0,10.0,6.0,0.10887949260042284,-1,-0.045454545454545456,-0.06342494714587735,1
-2.0,0.0,-2.0,0.10079051383399218,-21,-0.045454545454545456,-0.055335968379446626,0
-3.0,-10.0,-1.0,-0.08181818181818179,-19,-0.045454545454545456,0.12727272727272732,1
2.0,10.0,2.0,-0.03896103896103886,-16,-0.009740259740259744,0.048701298701298745,0
-1.0,0.0,2.0,0.042319749216300995,-15,-0.010971786833855801,-0.03134796238244511,0
1.0,10.0,3.0,-0.05218855218855212,-17,-0.045454545454545456,0.09764309764309764,1
0.0,10.0,3.0,-0.0018181818181817189,-19,-0.045454545454545456,0.0472727272727273,1
-2.0,0.0,-1.0,0.04895104895104896,-18,-0.045454545454545456,-0.003496503496503489,1
3.0,10.0,5.0,-0.06417112299465233,-10,0.01336898395721925,0.05080213903743319,1
-2.0,-15.0,1.0,-0.13043478260869568,11,0.0,0.13043478260869565,1
-1.0,0.0,2.0,-0.3137254901960784,39,0.0,0.3137254901960784,1
1.0,-15.0,6.0,-0.2727272727272727,21,0.0,0.2727272727272727,1
-4.0,-15.0,-4.0,-0.2142857142857143,16,0.0,0.21428571428571427,1
-2.0,0.0,2.0,-0.005434782608695676,-1,0.0,0.0054347826086956486,1
-2.0,0.0,2.0,-0.005434782608695676,-1,0.0,0.0054347826086956486,1
-3.0,0.0,-2.0,0.009615384615384581,2,0.0,-0.009615384615384609,1
-6.0,0.0,-4.0,-0.17934782608695654,22,0.0,0.17934782608695654,1
-3.0,0.0,-1.0,-0.05681818181818177,-2,0.0,0.05681818181818182,1
1.0,0.0,1.0,-0.2867647058823529,10,0.0,0.2867647058823529,1
1.0,0.0,2.0,0.1964882943143812,-29,0.0,-0.19648829431438128,0
0.0,0.0,-2.0,0.17692307692307685,-32,0.0,-0.17692307692307693,0
2.0,0.0,1.0,0.07692307692307687,-28,0.0,-0.07692307692307693,1
1.0,0.0,2.0,-0.04450549450549457,-17,0.0,0.044505494505494514,1
0.0,0.0,-1.0,0.23168498168498164,-31,0.0,-0.2316849816849817,1
-3.0,-15.0,-5.0,-0.11752136752136755,-16,0.0,0.11752136752136749,1
0.0,0.0,-2.0,0.07692307692307687,-28,0.0,-0.07692307692307693,0
-2.0,0.0,-4.0,0.10111662531017362,-21,0.0,-0.10111662531017371,0
-1.0,0.0,4.0,0.15161649944258637,-16,0.0,-0.1516164994425864,0
-2.0,0.0,2.0,-0.04487179487179482,13,0.0,0.04487179487179488,1
-1.0,0.0,3.0,-0.14017094017094023,6,0.0,0.14017094017094017,1
-2.0,0.0,0.0,0.04205128205128206,-14,0.04,-0.08205128205128204,1
-2.0,0.0,0.0,0.13205128205128203,-19,0.0,-0.13205128205128205,0
2.0,-15.0,2.0,-0.03223443223443223,-4,0.02857142857142857,0.00366300366300365,1
-1.0,0.0,1.0,0.021181716833890696,-16,0.0,-0.02118171683389075,1
-2.0,0.0,1.0,0.18681318681318682,-18,0.0,-0.18681318681318682,1
1.0,15.0,5.0,0.037606837606837584,6,0.0,-0.03760683760683761,0
0.0,0.0,2.0,0.10558069381598789,-22,0.0,-0.10558069381598792,1
1.0,0.0,4.0,0.09686609686609682,-12,0.037037037037037035,-0.1339031339031339,1
-4.0,0.0,-1.0,-0.03937728937728935,-11,0.0,0.039377289377289404,1
-1.0,15.0,-1.0,-0.017948717948717996,-19,0.0,0.01794871794871794,0
-1.0,0.0,4.0,0.10813823857302118,-16,0.0,-0.10813823857302118,0
-1.0,0.0,0.0,0.03814884302689181,2,0.024390243902439025,-0.06253908692933083,0
0.0,35.0,1.0,-0.07350427350427347,6,0.022222222222222223,0.051282051282051266,1
0.0,15.0,2.0,-0.0815850815850816,-17,0.0,0.0815850815850816,1
5.0,15.0,7.0,-0.142948717948718,1,0.0,0.14294871794871794,1
2.0,15.0,2.0,-0.05128205128205132,-18,0.0,0.051282051282051266,1
-1.0,15.0,0.0,0.03205128205128205,-23,0.0,-0.03205128205128205,1
0.0,0.0,4.0,0.2028985507246377,2,-0.047619047619047616,-0.15527950310559005,0
-1.0,0.0,0.0,0.04761904761904767,0,-0.047619047619047616,0.0,0
2.0,0.0,3.0,0.0,27,-0.026785714285714284,0.0267857142857143,1
-6.0,-15.0,-2.0,0.04761904761904767,-7,-0.047619047619047616,0.0,1
0.0,0.0,1.0,0.07246376811594202,2,-0.047619047619047616,-0.0248447204968944,0
2.0,0.0,5.0,-0.072072072072072,16,0.006435006435006441,0.06563706563706567,1
1.0,15.0,6.0,-0.04761904761904756,0,-0.047619047619047616,0.09523809523809523,0
0.0,0.0,3.0,0.1228070175438597,-2,0.005012531328320802,-0.12781954887218044,1
-5.0,-15.0,-1.0,0.0,-9,-0.047619047619047616,0.047619047619047616,1
-1.0,-15.0,0.0,0.025815217391304324,-9,0.0,-0.02581521739130435,0
3.0,0.0,4.0,0.07932692307692313,-6,0.0,-0.07932692307692307,1
1.0,0.0,2.0,-0.037298387096774244,-1,0.03225806451612903,0.005040322580645157,1
2.0,0.0,-1.0,-0.09375,-16,0.0,0.09375,1
-2.0,0.0,1.0,-0.10461956521739135,-9,0.0,0.1046195652173913,0
0.0,0.0,1.0,-0.10181451612903225,-1,0.0,0.10181451612903225,1
-1.0,0.0,-3.0,-0.14678030303030298,1,0.0,0.14678030303030304,1
-4.0,-15.0,-4.0,-0.1294642857142857,-11,0.0,0.1294642857142857,1
0.0,-15.0,1.0,-0.10845588235294112,2,0.0,0.10845588235294118,1
1.0,0.0,0.0,0.18000000000000005,-5,0.05,-0.23000000000000004,0
1.0,0.0,2.0,0.0492307692307693,14,0.0,-0.049230769230769245,0
1.0,0.0,5.0,-0.11534883720930234,18,0.0,0.11534883720930228,1
